,BMP_Fingerprint,Facility_ID,idxFacBMPAssignment,r_tss,r_turbidity,r_p,r_n,r_nn,r_an,r_og,r_cu,r_zn,r_fe,r_phmin,r_phmax,PEP_BaseRisk,Total_BaseRisk,is_calculated,RedPEP_BaseRisk,RedTotal_BaseRisk,CIP_Cost,OM_Cost,PEP_BaseRisk_Rate
22490,|1||3||6||7||9||10|,112,112|1||3||6||7||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,50551611.92,117360.2016,1
22486,|1||3||6||7||8||9|,112,112|1||3||6||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52834329.89,148113.8298,1
22484,|1||3||4||9||13||14|,112,112|1||3||4||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,57060905.49,119595.7582,1
22513,|1||3||7||9||10||14|,112,112|1||3||7||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,50549111.92,114660.2016,1
22612,|2||3||6||7||8||9|,112,112|2||3||6||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54118690.51,149683.7893,1
22514,|1||3||7||9||13||14|,112,112|1||3||7||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,55100081.08,184662.8174,1
22517,|1||3||8||9||10||14|,112,112|1||3||8||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,50241685.14,49593.14231,1
22543,|1||4||7||8||9||14|,112,112|1||4||7||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,55043342.83,166747.701,1
22542,|1||4||7||8||9||13|,112,112|1||4||7||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,59747346.49,236750.3169,1
22541,|1||4||7||8||9||10|,112,112|1||4||7||8||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,55196377.33,166747.701,1
22539,|1||4||6||9||13||14|,112,112|1||4||6||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54570914.77,112876.0011,1
22538,|1||4||6||9||10||14|,112,112|1||4||6||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,50019945.61,42873.38528,1
22537,|1||4||6||9||10||13|,112,112|1||4||6||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54723949.27,112876.0011,1
22533,|1||4||6||8||9||14|,112,112|1||4||6||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52302663.58,73627.01354,1
22532,|1||4||6||8||9||13|,112,112|1||4||6||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,57006667.24,143629.6294,1
22531,|1||4||6||8||9||10|,112,112|1||4||6||8||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52455698.08,73627.01354,1
22527,|1||4||6||7||9||14|,112,112|1||4||6||7||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52610090.36,138694.0728,1
22526,|1||4||6||7||9||13|,112,112|1||4||6||7||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,57314094.02,208696.6887,1
22525,|1||4||6||7||9||10|,112,112|1||4||6||7||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52763124.86,138694.0728,1
22521,|1||4||6||7||8||9|,112,112|1||4||6||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,55045842.83,169447.701,1
22520,|1||3||9||10||13||14|,112,112|1||3||9||10||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52509936.33,88842.12991,1
22518,|1||3||8||9||13||14|,112,112|1||3||8||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54792654.3,119595.7582,1
22516,|1||3||8||9||10||13|,112,112|1||3||8||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54945688.8,119595.7582,1
22616,|2||3||6||7||9||10|,112,112|2||3||6||7||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,51835972.54,118930.1611,1
22617,|2||3||6||7||9||13|,112,112|2||3||6||7||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56386941.7,188932.7769,1
22618,|2||3||6||7||9||14|,112,112|2||3||6||7||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,51682938.04,118930.1611,1
22707,|3||4||6||7||9||10|,112,112|3||4||6||7||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54985328.13,138694.0728,1
22703,|3||4||6||7||8||9|,112,112|3||4||6||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,57268046.1,169447.701,1
22702,|2||8||9||10||13||14|,112,112|2||8||9||10||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,53737558.7,111745.9606,1
22701,|2||7||9||10||13||14|,112,112|2||7||9||10||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54044985.48,176813.0199,1
22699,|2||7||8||9||13||14|,112,112|2||7||8||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56327703.45,207566.6482,1
22698,|2||7||8||9||10||14|,112,112|2||7||8||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,51776734.29,137564.0323,1
22697,|2||7||8||9||10||13|,112,112|2||7||8||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56480737.95,207566.6482,1
22696,|2||6||9||10||13||14|,112,112|2||6||9||10||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,51304306.23,83692.33239,1
22694,|2||6||8||9||13||14|,112,112|2||6||8||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,53587024.2,114445.9606,1
22693,|2||6||8||9||10||14|,112,112|2||6||8||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,49036055.04,44443.34479,1
22692,|2||6||8||9||10||13|,112,112|2||6||8||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,53740058.7,114445.9606,1
22690,|2||6||7||9||13||14|,112,112|2||6||7||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,53894450.98,179513.0199,1
22689,|2||6||7||9||10||14|,112,112|2||6||7||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,49343481.82,109510.404,1
22688,|2||6||7||9||10||13|,112,112|2||6||7||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54047485.48,179513.0199,1
22684,|2||6||7||8||9||14|,112,112|2||6||7||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,51626199.79,140264.0323,1
22708,|3||4||6||7||9||13|,112,112|3||4||6||7||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,59536297.28,208696.6887,1
22683,|2||6||7||8||9||13|,112,112|2||6||7||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56330203.45,210266.6482,1
22709,|3||4||6||7||9||14|,112,112|3||4||6||7||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54832293.63,138694.0728,1
22714,|3||4||6||8||9||13|,112,112|3||4||6||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,59228870.5,143629.6294,1
22738,|3||6||7||8||9||10|,112,112|3||6||7||8||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52717076.94,138694.0728,1
22737,|3||4||9||10||13||14|,112,112|3||4||9||10||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56943652.53,110176.0011,1
22735,|3||4||8||9||13||14|,112,112|3||4||8||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,59226370.5,140929.6294,1
22734,|3||4||8||9||10||14|,112,112|3||4||8||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54675401.35,70927.01354,1
22733,|3||4||8||9||10||13|,112,112|3||4||8||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,59379405,140929.6294,1
22731,|3||4||7||9||13||14|,112,112|3||4||7||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,59533797.28,205996.6887,1
22730,|3||4||7||9||10||14|,112,112|3||4||7||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54982828.13,135994.0728,1
22729,|3||4||7||9||10||13|,112,112|3||4||7||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,59686831.78,205996.6887,1
22725,|3||4||7||8||9||14|,112,112|3||4||7||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,57265546.1,166747.701,1
22724,|3||4||7||8||9||13|,112,112|3||4||7||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,61969549.75,236750.3169,1
22723,|3||4||7||8||9||10|,112,112|3||4||7||8||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,57418580.6,166747.701,1
22721,|3||4||6||9||13||14|,112,112|3||4||6||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56793118.03,112876.0011,1
22720,|3||4||6||9||10||14|,112,112|3||4||6||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52242148.88,42873.38528,1
22719,|3||4||6||9||10||13|,112,112|3||4||6||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56946152.53,112876.0011,1
22715,|3||4||6||8||9||14|,112,112|3||4||6||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54524866.85,73627.01354,1
22713,|3||4||6||8||9||10|,112,112|3||4||6||8||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54677901.35,73627.01354,1
22483,|1||3||4||9||10||14|,112,112|1||3||4||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52509936.33,49593.14231,1
22682,|2||6||7||8||9||10|,112,112|2||6||7||8||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,51779234.29,140264.0323,1
22679,|2||4||8||9||13||14|,112,112|2||4||8||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,58288527.86,142499.5889,1
22644,|2||3||8||9||13||14|,112,112|2||3||8||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56077014.92,121165.7177,1
22643,|2||3||8||9||10||14|,112,112|2||3||8||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,51526045.76,51163.10181,1
22642,|2||3||8||9||10||13|,112,112|2||3||8||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56230049.42,121165.7177,1
22640,|2||3||7||9||13||14|,112,112|2||3||7||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56384441.7,186232.7769,1
22639,|2||3||7||9||10||14|,112,112|2||3||7||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,51833472.54,116230.1611,1
22638,|2||3||7||9||10||13|,112,112|2||3||7||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56537476.2,186232.7769,1
22634,|2||3||7||8||9||14|,112,112|2||3||7||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54116190.51,146983.7893,1
22633,|2||3||7||8||9||13|,112,112|2||3||7||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,58820194.17,216986.4052,1
22632,|2||3||7||8||9||10|,112,112|2||3||7||8||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54269225.01,146983.7893,1
22630,|2||3||6||9||13||14|,112,112|2||3||6||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,53643762.45,93112.08942,1
22629,|2||3||6||9||10||14|,112,112|2||3||6||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,49092793.29,23109.47355,1
22628,|2||3||6||9||10||13|,112,112|2||3||6||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,53796796.95,93112.08942,1
22624,|2||3||6||8||9||14|,112,112|2||3||6||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,51375511.26,53863.10181,1
22623,|2||3||6||8||9||13|,112,112|2||3||6||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56079514.92,123865.7177,1
22622,|2||3||6||8||9||10|,112,112|2||3||6||8||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,51528545.76,53863.10181,1
22646,|2||3||9||10||13||14|,112,112|2||3||9||10||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,53794296.95,90412.08942,1
22681,|2||4||9||10||13||14|,112,112|2||4||9||10||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56005809.89,111745.9606,1
22647,|2||4||6||7||8||9|,112,112|2||4||6||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56330203.45,171017.6606,1
22652,|2||4||6||7||9||13|,112,112|2||4||6||7||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,58598454.64,210266.6482,1
22678,|2||4||8||9||10||14|,112,112|2||4||8||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,53737558.7,72496.97304,1
22677,|2||4||8||9||10||13|,112,112|2||4||8||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,58441562.36,142499.5889,1
22675,|2||4||7||9||13||14|,112,112|2||4||7||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,58595954.64,207566.6482,1
22674,|2||4||7||9||10||14|,112,112|2||4||7||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54044985.48,137564.0323,1
22673,|2||4||7||9||10||13|,112,112|2||4||7||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,58748989.14,207566.6482,1
22669,|2||4||7||8||9||14|,112,112|2||4||7||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56327703.45,168317.6606,1
22668,|2||4||7||8||9||13|,112,112|2||4||7||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,61031707.11,238320.2764,1
22667,|2||4||7||8||9||10|,112,112|2||4||7||8||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56480737.95,168317.6606,1
22665,|2||4||6||9||13||14|,112,112|2||4||6||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,55855275.39,114445.9606,1
22664,|2||4||6||9||10||14|,112,112|2||4||6||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,51304306.23,44443.34479,1
22663,|2||4||6||9||10||13|,112,112|2||4||6||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56008309.89,114445.9606,1
22659,|2||4||6||8||9||14|,112,112|2||4||6||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,53587024.2,75196.97304,1
22658,|2||4||6||8||9||13|,112,112|2||4||6||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,58291027.86,145199.5889,1
22657,|2||4||6||8||9||10|,112,112|2||4||6||8||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,53740058.7,75196.97304,1
22653,|2||4||6||7||9||14|,112,112|2||4||6||7||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,53894450.98,140264.0323,1
22651,|2||4||6||7||9||10|,112,112|2||4||6||7||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54047485.48,140264.0323,1
22482,|1||3||4||9||10||13|,112,112|1||3||4||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,57213939.99,119595.7582,1
22478,|1||3||4||8||9||14|,112,112|1||3||4||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54792654.3,80346.77056,1
22477,|1||3||4||8||9||13|,112,112|1||3||4||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,59496657.96,150349.3864,1
22280,|4||6||8||9||13|,112,112|4||6||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56736379.78,134209.8724,1
22279,|4||6||8||9||10|,112,112|4||6||8||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52185410.63,64207.25651,1
22275,|4||6||7||9||14|,112,112|4||6||7||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52339802.91,129274.3158,1
22274,|4||6||7||9||13|,112,112|4||6||7||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,57043806.56,199276.9316,1
22273,|4||6||7||9||10|,112,112|4||6||7||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52492837.41,129274.3158,1
22269,|4||6||7||8||9|,112,112|4||6||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54775555.38,160027.944,1
22268,|3||9||10||13||14|,112,112|3||9||10||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52239648.88,79422.37289,1
22266,|3||8||9||13||14|,112,112|3||8||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54522366.85,110176.0011,1
22265,|3||8||9||10||14|,112,112|3||8||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,49971397.69,40173.38528,1
22264,|3||8||9||10||13|,112,112|3||8||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54675401.35,110176.0011,1
22262,|3||7||9||13||14|,112,112|3||7||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54829793.63,175243.0604,1
22261,|3||7||9||10||14|,112,112|3||7||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,50278824.47,105240.4445,1
22260,|3||7||9||10||13|,112,112|3||7||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54982828.13,175243.0604,1
22256,|3||7||8||9||14|,112,112|3||7||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52561542.44,135994.0728,1
22255,|3||7||8||9||13|,112,112|3||7||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,57265546.1,205996.6887,1
22281,|4||6||8||9||14|,112,112|4||6||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52032376.13,64207.25651,1
22254,|3||7||8||9||10|,112,112|3||7||8||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52714576.94,135994.0728,1
22285,|4||6||9||10||13|,112,112|4||6||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54453661.81,103456.2441,1
22287,|4||6||9||13||14|,112,112|4||6||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54300627.31,103456.2441,1
22311,|6||7||9||10||14|,112,112|6||7||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,47788833.75,98520.68751,1
22310,|6||7||9||10||13|,112,112|6||7||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52492837.41,168523.3034,1
22306,|6||7||8||9||14|,112,112|6||7||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,50071551.72,129274.3158,1
22305,|6||7||8||9||13|,112,112|6||7||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54775555.38,199276.9316,1
22304,|6||7||8||9||10|,112,112|6||7||8||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,50224586.22,129274.3158,1
22303,|4||9||10||13||14|,112,112|4||9||10||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54451161.81,100756.2441,1
22301,|4||8||9||13||14|,112,112|4||8||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56733879.78,131509.8724,1
22300,|4||8||9||10||14|,112,112|4||8||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52182910.63,61507.25651,1
22299,|4||8||9||10||13|,112,112|4||8||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,56886914.28,131509.8724,1
22297,|4||7||9||13||14|,112,112|4||7||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,57041306.56,196576.9316,1
22296,|4||7||9||10||14|,112,112|4||7||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52490337.41,126574.3158,1
22295,|4||7||9||10||13|,112,112|4||7||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,57194341.06,196576.9316,1
22291,|4||7||8||9||14|,112,112|4||7||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54773055.38,157327.944,1
22290,|4||7||8||9||13|,112,112|4||7||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,59477059.03,227330.5599,1
22289,|4||7||8||9||10|,112,112|4||7||8||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54926089.88,157327.944,1
22286,|4||6||9||10||14|,112,112|4||6||9||10||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,49749658.16,33453.62826,1
22312,|6||7||9||13||14|,112,112|6||7||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52339802.91,168523.3034,1
22252,|3||6||9||13||14|,112,112|3||6||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52089114.38,82122.37289,1
22250,|3||6||9||10||13|,112,112|3||6||9||10||13|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52242148.88,82122.37289,1
22208,|3||4||6||9||10|,112,112|3||4||6||9||10|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,52242148.88,42873.38528,1
22204,|3||4||6||8||9|,112,112|3||4||6||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54524866.85,73627.01354,1
22200,|3||4||6||7||9|,112,112|3||4||6||7||9|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,54832293.63,138694.0728,1
22198,|2||9||10||13||14|,112,112|2||9||10||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,1.289709564,2.658357039,TRUE,0,1.368647475,51301806.23,80992.33239,1
